#BGC Name	Family Number
NZ_KK357251.1.cluster048	13486
NZ_KK357257.1.cluster048	13486
NZ_KK357279.1.cluster038	13486
NZ_KK357315.1.cluster005	13486
NZ_KK357335.1.cluster049	13486
NZ_KK357341.1.cluster047	13486
NZ_KK357440.1.cluster044	13486
NZ_KK357572.1.cluster019	13486
NZ_KK357589.1.cluster030	13486
NZ_KK357601.1.cluster045	13486
NZ_KK357611.1.cluster030	13486
NZ_KK357647.1.cluster030	13486
NZ_KK357655.1.cluster043	13486
NZ_KK357668.1.cluster030	13486
NZ_KK357670.1.cluster046	13486
NZ_KK357738.1.cluster045	13486
NZ_KK357760.1.cluster050	13486
NZ_KK357762.1.cluster047	13486
NZ_KK357765.1.cluster030	13486
NZ_KK357767.1.cluster030	13486
NZ_KK357769.1.cluster030	13486
NZ_KK357787.1.cluster030	13486
NZ_KK357794.1.cluster030	13486
NZ_KK357800.1.cluster030	13486
NZ_KK357802.1.cluster043	13486
NZ_KK357835.1.cluster030	13486
NZ_KK357850.1.cluster030	13486
NZ_KK357864.1.cluster047	13486
NZ_KK357869.1.cluster034	13486
NZ_KK357877.1.cluster030	13486
NZ_KK357883.1.cluster030	13486
NZ_KK357890.1.cluster030	13486
NZ_KK357892.1.cluster050	13486
NZ_KK357894.1.cluster031	13486
NZ_KK357899.1.cluster030	13486
NZ_KK357901.1.cluster050	13486
NZ_KK357903.1.cluster030	13486
NZ_KK357905.1.cluster042	13486
NZ_KK357924.1.cluster050	13486
NZ_KK357926.1.cluster048	13486
NZ_KK357956.1.cluster045	13486
NZ_KK357979.1.cluster001	13486
NZ_KK358005.1.cluster040	13486
NZ_KK358012.1.cluster045	13486
NZ_KL405696.1.cluster049	13486
NZ_KL405795.1.cluster048	13486
NZ_KL406152.1.cluster002	13486
NZ_KL406231.1.cluster007	13486
NC_016934.1.cluster017	14653
NC_021194.1.cluster017	14653
NZ_AHHX01000608.cluster032	14653
NZ_AJGL01000001.cluster008	14653
NZ_AJGM01000001.cluster029	14653
NZ_AJGN01000001.cluster050	14653
NZ_AJGO01000001.cluster025	14653
NZ_APHO01000001.cluster041	14653
NZ_CM002049.1.cluster017	14653
NZ_CM002050.1.cluster017	14653
NZ_CM002051.1.cluster017	14653
NZ_JJTJ01000001.cluster044	14653
NZ_JJUG01000001.cluster047	14653
NZ_JJUK01000001.cluster033	14653
NZ_JJUM01000001.cluster015	14653
NZ_JJUV01000001.cluster021	14653
NZ_JKBR01000001.cluster026	14653
NZ_JKPJ01000001.cluster043	14653
NZ_JLKL01000001.cluster016	14653
NZ_KE695658.1.cluster030	14653
NZ_KK306982.1.cluster029	14653
NZ_KK307318.1.cluster025	14653
NZ_KK309485.1.cluster038	14653
NZ_KK310980.1.cluster039	14653
NZ_KK311160.1.cluster044	14653
NZ_KK312667.1.cluster042	14653
NZ_KK312829.1.cluster038	14653
NZ_KK313953.1.cluster038	14653
NZ_KK314307.1.cluster042	14653
NZ_KK314402.1.cluster038	14653
NZ_KK314487.1.cluster037	14653
NZ_KK314573.1.cluster038	14653
NZ_KK314761.1.cluster050	14653
NZ_KK315222.1.cluster043	14653
NZ_KK315314.1.cluster042	14653
NZ_KK315905.1.cluster041	14653
NZ_KK316595.1.cluster017	14653
NZ_KK316624.1.cluster017	14653
NZ_KK316642.1.cluster017	14653
NZ_KK316684.1.cluster017	14653
NZ_KK316975.1.cluster011	14653
NZ_KK317053.1.cluster017	14653
NZ_KK317063.1.cluster017	14653
NZ_KK317073.1.cluster017	14653
NZ_KK317251.1.cluster044	14653
NZ_KK317636.1.cluster041	14653
NZ_KK317882.1.cluster048	14653
NZ_KK318402.1.cluster044	14653
NZ_KK318468.1.cluster037	14653
NZ_KK318707.1.cluster035	14653
NZ_KK319232.1.cluster037	14653
NZ_KK319763.1.cluster043	14653
NZ_KK319906.1.cluster037	14653
NZ_KK320071.1.cluster040	14653
NZ_KK320142.1.cluster042	14653
NZ_KK320224.1.cluster038	14653
NZ_KK320308.1.cluster013	14653
NZ_KK320383.1.cluster028	14653
NZ_KK320596.1.cluster042	14653
NZ_KK320676.1.cluster038	14653
NZ_KK320763.1.cluster044	14653
NZ_KK320829.1.cluster013	14653
NZ_KK320896.1.cluster044	14653
NZ_KK320964.1.cluster038	14653
NZ_KK321051.1.cluster041	14653
NZ_KK321198.1.cluster044	14653
NZ_KK321351.1.cluster042	14653
NZ_KK321412.1.cluster011	14653
NZ_KK321418.1.cluster011	14653
NZ_KK321425.1.cluster011	14653
NZ_KK321431.1.cluster011	14653
NZ_KK321435.1.cluster017	14653
NZ_KK321513.1.cluster044	14653
NZ_KK321519.1.cluster017	14653
NZ_KK321524.1.cluster018	14653
NZ_KK321540.1.cluster017	14653
NZ_KK321548.1.cluster017	14653
NZ_KK321552.1.cluster045	14653
NZ_KK321556.1.cluster032	14653
NZ_KK321632.1.cluster042	14653
NZ_KK321722.1.cluster011	14653
NZ_KK321730.1.cluster017	14653
NZ_KK321735.1.cluster017	14653
NZ_KK321739.1.cluster040	14653
NZ_KK321744.1.cluster040	14653
NZ_KK321818.1.cluster011	14653
NZ_KK321825.1.cluster040	14653
NZ_KK321900.1.cluster017	14653
NZ_KK321905.1.cluster017	14653
NZ_KK321911.1.cluster017	14653
NZ_KK321916.1.cluster040	14653
NZ_KK321999.1.cluster045	14653
NZ_KK322005.1.cluster040	14653
NZ_KK322072.1.cluster043	14653
NZ_KK322146.1.cluster017	14653
NZ_KK322160.1.cluster036	14653
NZ_KK322169.1.cluster017	14653
NZ_KK322177.1.cluster039	14653
NZ_KK322261.1.cluster017	14653
NZ_KK322269.1.cluster017	14653
NZ_KK322277.1.cluster045	14653
NZ_KK322280.1.cluster017	14653
NZ_KK322286.1.cluster039	14653
NZ_KK322365.1.cluster040	14653
NZ_KK322452.1.cluster017	14653
NZ_KK322458.1.cluster017	14653
NZ_KK322464.1.cluster017	14653
NZ_KK322469.1.cluster016	14653
NZ_KK322473.1.cluster016	14653
NZ_KK322482.1.cluster029	14653
NZ_KK322500.1.cluster006	14653
NZ_KK322508.1.cluster017	14653
NZ_KK322511.1.cluster017	14653
NZ_KK322516.1.cluster017	14653
NZ_KK322520.1.cluster017	14653
NZ_KK322528.1.cluster028	14653
NZ_KK322535.1.cluster025	14653
NZ_KK322552.1.cluster023	14653
NZ_KK322558.1.cluster011	14653
NZ_KK322562.1.cluster019	14653
NZ_KK322582.1.cluster039	14653
NZ_KK322593.1.cluster016	14653
NZ_KK322595.1.cluster034	14653
NZ_KK322608.1.cluster026	14653
NZ_KK322611.1.cluster017	14653
NZ_KK322616.1.cluster017	14653
NZ_KK322619.1.cluster017	14653
NZ_KK322625.1.cluster017	14653
NZ_KK322628.1.cluster017	14653
NZ_KK322630.1.cluster011	14653
NZ_KK322640.1.cluster017	14653
NZ_KK322643.1.cluster044	14653
NZ_KK322646.1.cluster016	14653
NZ_KK322653.1.cluster023	14653
NZ_KK322657.1.cluster016	14653
NZ_KK322667.1.cluster017	14653
NZ_KK327823.1.cluster035	14653
NZ_KK327831.1.cluster012	14653
NZ_KK327832.1.cluster040	14653
NZ_KK327854.1.cluster040	14653
NZ_KK327855.1.cluster025	14653
NZ_KK327858.1.cluster025	14653
NZ_KK327864.1.cluster022	14653
NZ_KK327868.1.cluster024	14653
NZ_KK327872.1.cluster011	14653
NZ_KK327880.1.cluster008	14653
NZ_KK327892.1.cluster018	14653
NZ_KK327899.1.cluster024	14653
NZ_KK327904.1.cluster024	14653
NZ_KK327909.1.cluster024	14653
NZ_KK327963.1.cluster040	14653
NZ_KK327980.1.cluster025	14653
NZ_KK327986.1.cluster015	14653
NZ_KK327987.1.cluster022	14653
NZ_KK328009.1.cluster017	14653
NZ_KK328023.1.cluster022	14653
NZ_KK328046.1.cluster001	14653
NZ_KK328055.1.cluster035	14653
NZ_KK328056.1.cluster001	14653
NZ_KK328070.1.cluster004	14653
NZ_KK328077.1.cluster016	14653
NZ_KK328103.1.cluster040	14653
NZ_KK328108.1.cluster017	14653
NZ_KK328172.1.cluster018	14653
NZ_KK328184.1.cluster025	14653
NZ_KK328195.1.cluster025	14653
NZ_KK328200.1.cluster014	14653
NZ_KK328286.1.cluster012	14653
NZ_KK328324.1.cluster025	14653
NZ_KK328327.1.cluster025	14653
NZ_KK328332.1.cluster024	14653
NZ_KK328337.1.cluster024	14653
NZ_KK328348.1.cluster022	14653
NZ_KK328363.1.cluster018	14653
NZ_KK328372.1.cluster026	14653
NZ_KK328379.1.cluster040	14653
NZ_KK328381.1.cluster040	14653
NZ_KK328388.1.cluster022	14653
NZ_KK328395.1.cluster017	14653
NZ_KK328398.1.cluster020	14653
NZ_KK328401.1.cluster025	14653
NZ_KK328406.1.cluster017	14653
NZ_KK328417.1.cluster024	14653
NZ_KK328434.1.cluster024	14653
NZ_KK328445.1.cluster017	14653
NZ_KK328453.1.cluster023	14653
NZ_KK328467.1.cluster024	14653
NZ_KK328477.1.cluster045	14653
NZ_KK328486.1.cluster017	14653
NZ_KK328490.1.cluster017	14653
NZ_KK328494.1.cluster017	14653
NZ_KK328500.1.cluster011	14653
NZ_KK328509.1.cluster041	14653
NZ_KK328525.1.cluster017	14653
NZ_KK328529.1.cluster039	14653
NZ_KK328606.1.cluster006	14653
NZ_KK328720.1.cluster011	14653
NZ_KK328739.1.cluster017	14653
NZ_KK328743.1.cluster017	14653
NZ_KK328761.1.cluster007	14653
NZ_KK328771.1.cluster017	14653
NZ_KK328774.1.cluster018	14653
NZ_KK328856.1.cluster011	14653
NZ_KK328862.1.cluster017	14653
NZ_KK328869.1.cluster017	14653
NZ_KK328893.1.cluster017	14653
NZ_KK328928.1.cluster011	14653
NZ_KK328943.1.cluster017	14653
NZ_KK328949.1.cluster017	14653
NZ_KK328957.1.cluster017	14653
NZ_KK328973.1.cluster017	14653
NZ_KK328991.1.cluster041	14653
NZ_KK329386.1.cluster041	14653
NZ_KK329625.1.cluster044	14653
NZ_KK329783.1.cluster043	14653
NZ_KK329938.1.cluster043	14653
NZ_KK330019.1.cluster040	14653
NZ_KK330097.1.cluster038	14653
NZ_KK330672.1.cluster044	14653
NZ_KK330999.1.cluster037	14653
NZ_KK331080.1.cluster042	14653
NZ_KK331161.1.cluster043	14653
NZ_KK331243.1.cluster040	14653
NZ_KK331379.1.cluster023	14653
NZ_KK331704.1.cluster039	14653
NZ_KK331870.1.cluster042	14653
NZ_KK332142.1.cluster043	14653
NZ_KK332522.1.cluster037	14653
NZ_KK333176.1.cluster040	14653
NZ_KK333255.1.cluster043	14653
NZ_KK333329.1.cluster044	14653
NZ_KK333400.1.cluster037	14653
NZ_KK333634.1.cluster041	14653
NZ_KK333790.1.cluster042	14653
NZ_KK334089.1.cluster039	14653
NZ_KK334162.1.cluster041	14653
NZ_KK334312.1.cluster041	14653
NZ_KK334997.1.cluster043	14653
NZ_KK335146.1.cluster039	14653
NZ_KK335622.1.cluster042	14653
NZ_KK335782.1.cluster036	14653
NZ_KK335864.1.cluster042	14653
NZ_KK336005.1.cluster042	14653
NZ_KK336225.1.cluster041	14653
NZ_KK336448.1.cluster042	14653
NZ_KK336516.1.cluster039	14653
NZ_KK336599.1.cluster022	14653
NZ_KK336849.1.cluster042	14653
NZ_KK337077.1.cluster039	14653
NZ_KK337145.1.cluster039	14653
NZ_KK337226.1.cluster036	14653
NZ_KK337309.1.cluster009	14653
NZ_KK337453.1.cluster042	14653
NZ_KK337608.1.cluster041	14653
NZ_KK337901.1.cluster042	14653
NZ_KK338243.1.cluster031	14653
NZ_KK338323.1.cluster030	14653
NZ_KK338900.1.cluster026	14653
NZ_KK338907.1.cluster025	14653
NZ_KK338921.1.cluster025	14653
NZ_KK339104.1.cluster023	14653
NZ_KK339121.1.cluster025	14653
NZ_KK339141.1.cluster024	14653
NZ_KK339149.1.cluster013	14653
NZ_KK339196.1.cluster013	14653
NZ_KK339248.1.cluster017	14653
NZ_KK339303.1.cluster013	14653
NZ_KK339316.1.cluster024	14653
NZ_KK339323.1.cluster008	14653
NZ_KK339360.1.cluster013	14653
NZ_KK339400.1.cluster025	14653
NZ_KK339408.1.cluster022	14653
NZ_KK339415.1.cluster020	14653
NZ_KK339429.1.cluster032	14653
NZ_KK339441.1.cluster017	14653
NZ_KK339444.1.cluster025	14653
NZ_KK339458.1.cluster008	14653
NZ_KK339466.1.cluster025	14653
NZ_KK339470.1.cluster017	14653
NZ_KK339608.1.cluster027	14653
NZ_KK339662.1.cluster017	14653
NZ_KK339811.1.cluster017	14653
NZ_KK339859.1.cluster017	14653
NZ_KK339867.1.cluster037	14653
NZ_KK339957.1.cluster033	14653
NZ_KK339973.1.cluster011	14653
NZ_KK339975.1.cluster042	14653
NZ_KK340039.1.cluster017	14653
NZ_KK340061.1.cluster017	14653
NZ_KK340065.1.cluster017	14653
NZ_KK340068.1.cluster011	14653
NZ_KK340081.1.cluster011	14653
NZ_KK340090.1.cluster013	14653
NZ_KK340095.1.cluster022	14653
NZ_KK340099.1.cluster017	14653
NZ_KK340113.1.cluster008	14653
NZ_KK340145.1.cluster006	14653
NZ_KK340161.1.cluster017	14653
NZ_KK340167.1.cluster017	14653
NZ_KK340172.1.cluster027	14653
NZ_KK340196.1.cluster017	14653
NZ_KK340201.1.cluster017	14653
NZ_KK340220.1.cluster017	14653
NZ_KK340226.1.cluster040	14653
NZ_KK340291.1.cluster017	14653
NZ_KK340296.1.cluster037	14653
NZ_KK340311.1.cluster017	14653
NZ_KK340322.1.cluster017	14653
NZ_KK340380.1.cluster017	14653
NZ_KK340389.1.cluster017	14653
NZ_KK340401.1.cluster035	14653
NZ_KK340417.1.cluster017	14653
NZ_KK340419.1.cluster025	14653
NZ_KK340423.1.cluster039	14653
NZ_KK340431.1.cluster025	14653
NZ_KK340570.1.cluster016	14653
NZ_KK340585.1.cluster018	14653
NZ_KK340681.1.cluster042	14653
NZ_KK340753.1.cluster044	14653
NZ_KK340825.1.cluster004	14653
NZ_KK340836.1.cluster039	14653
NZ_KK340904.1.cluster044	14653
NZ_KK341145.1.cluster017	14653
NZ_KK341221.1.cluster011	14653
NZ_KK341227.1.cluster016	14653
NZ_KK341322.1.cluster036	14653
NZ_KK341563.1.cluster038	14653
NZ_KK341654.1.cluster043	14653
NZ_KK341723.1.cluster017	14653
NZ_KK341740.1.cluster017	14653
NZ_KK341749.1.cluster017	14653
NZ_KK341753.1.cluster017	14653
NZ_KK341762.1.cluster005	14653
NZ_KK341771.1.cluster002	14653
NZ_KK341780.1.cluster017	14653
NZ_KK341783.1.cluster011	14653
NZ_KK341791.1.cluster017	14653
NZ_KK341797.1.cluster017	14653
NZ_KK341805.1.cluster011	14653
NZ_KK341811.1.cluster008	14653
NZ_KK341828.1.cluster032	14653
NZ_KK341836.1.cluster012	14653
NZ_KK341846.1.cluster017	14653
NZ_KK341856.1.cluster011	14653
NZ_KK341866.1.cluster011	14653
NZ_KK341877.1.cluster006	14653
NZ_KK341885.1.cluster017	14653
NZ_KK341891.1.cluster011	14653
NZ_KK341896.1.cluster011	14653
NZ_KK341905.1.cluster011	14653
NZ_KK341912.1.cluster042	14653
NZ_KK341933.1.cluster017	14653
NZ_KK341946.1.cluster028	14653
NZ_KK341956.1.cluster017	14653
NZ_KK342067.1.cluster011	14653
NZ_KK342074.1.cluster015	14653
NZ_KK342099.1.cluster044	14653
NZ_KK342114.1.cluster034	14653
NZ_KK342127.1.cluster011	14653
NZ_KK342138.1.cluster016	14653
NZ_KK342150.1.cluster010	14653
NZ_KK342158.1.cluster017	14653
NZ_KK342163.1.cluster026	14653
NZ_KK342173.1.cluster017	14653
NZ_KK342178.1.cluster011	14653
NZ_KK342184.1.cluster030	14653
NZ_KK353539.1.cluster011	14653
NZ_KK353555.1.cluster016	14653
NZ_KK353670.1.cluster024	14653
NZ_KK353703.1.cluster012	14653
NZ_KK353773.1.cluster009	14653
NZ_KK353782.1.cluster025	14653
NZ_KK353831.1.cluster014	14653
NZ_KK353846.1.cluster008	14653
NZ_KK353854.1.cluster021	14653
NZ_KK353876.1.cluster012	14653
NZ_KK353937.1.cluster013	14653
NZ_KK353942.1.cluster044	14653
NZ_KK354221.1.cluster025	14653
NZ_KK354297.1.cluster017	14653
NZ_KK354307.1.cluster017	14653
NZ_KK354366.1.cluster025	14653
NZ_KK354640.1.cluster043	14653
NZ_KK354750.1.cluster030	14653
NZ_KK354758.1.cluster017	14653
NZ_KK354761.1.cluster034	14653
NZ_KK354767.1.cluster030	14653
NZ_KK354779.1.cluster010	14653
NZ_KK354886.1.cluster011	14653
NZ_KK354899.1.cluster017	14653
NZ_KK354908.1.cluster020	14653
NZ_KK355013.1.cluster016	14653
NZ_KK355045.1.cluster018	14653
NZ_KK355061.1.cluster011	14653
NZ_KK355072.1.cluster041	14653
NZ_KK355150.1.cluster039	14653
NZ_KK355285.1.cluster027	14653
NZ_KK355296.1.cluster004	14653
NZ_KK355302.1.cluster017	14653
NZ_KK355307.1.cluster050	14653
NZ_KK355358.1.cluster020	14653
NZ_KK355577.1.cluster014	14653
NZ_KK355655.1.cluster041	14653
NZ_KK355732.1.cluster011	14653
NZ_KK355736.1.cluster017	14653
NZ_KK355922.1.cluster017	14653
NZ_KK355933.1.cluster017	14653
NZ_KK355953.1.cluster037	14653
NZ_KK356062.1.cluster040	14653
NZ_KK356130.1.cluster017	14653
NZ_KK356248.1.cluster047	14653
NZ_KK356408.1.cluster027	14653
NZ_KK356485.1.cluster039	14653
NZ_KK356525.1.cluster017	14653
NZ_KK356567.1.cluster042	14653
NZ_KK356569.1.cluster046	14653
NZ_KK356587.1.cluster040	14653
NZ_KK356651.1.cluster011	14653
NZ_KK356657.1.cluster037	14653
NZ_KK356921.1.cluster011	14653
NZ_KK356984.1.cluster043	14653
NZ_KK357076.1.cluster011	14653
NZ_KK357251.1.cluster017	14653
NZ_KK357589.1.cluster016	14653
NZ_KK357591.1.cluster016	14653
NZ_KK357611.1.cluster016	14653
NZ_KK357647.1.cluster016	14653
NZ_KK357668.1.cluster016	14653
NZ_KK357752.1.cluster017	14653
NZ_KK357765.1.cluster016	14653
NZ_KK357767.1.cluster016	14653
NZ_KK357769.1.cluster016	14653
NZ_KK357787.1.cluster016	14653
NZ_KK357794.1.cluster016	14653
NZ_KK357800.1.cluster016	14653
NZ_KK357817.1.cluster017	14653
NZ_KK357835.1.cluster016	14653
NZ_KK357867.1.cluster016	14653
NZ_KK357869.1.cluster035	14653
NZ_KK357877.1.cluster016	14653
NZ_KK357883.1.cluster016	14653
NZ_KK357885.1.cluster017	14653
NZ_KK357890.1.cluster016	14653
NZ_KK357894.1.cluster017	14653
NZ_KK357899.1.cluster016	14653
NZ_KK357903.1.cluster016	14653
NZ_KK357919.1.cluster017	14653
NZ_KK357940.1.cluster026	14653
NZ_KK357979.1.cluster031	14653
NZ_KL405085.1.cluster044	14653
NZ_KL405488.1.cluster025	14653
NZ_KL405601.1.cluster020	14653
NZ_KL405696.1.cluster017	14653
NZ_KL405698.1.cluster011	14653
NZ_KL405708.1.cluster017	14653
NZ_KL405716.1.cluster017	14653
NZ_KL405724.1.cluster042	14653
NZ_KL405795.1.cluster017	14653
NZ_KL405800.1.cluster010	14653
NZ_KL405840.1.cluster043	14653
NZ_KL406075.1.cluster041	14653
NZ_KL406152.1.cluster036	14653
NZ_KL406231.1.cluster035	14653
NZ_KL406311.1.cluster039	14653
NZ_KL406318.1.cluster045	14653
NZ_KL406373.1.cluster024	14653
NZ_KL406390.1.cluster026	14653
NZ_KL406475.1.cluster036	14653
NZ_KL406581.1.cluster038	14653
NZ_KL406671.1.cluster040	14653
NZ_KL406836.1.cluster037	14653
NZ_KL406940.1.cluster037	14653
NZ_KL407028.1.cluster037	14653
NZ_KL407123.1.cluster037	14653
NZ_KL407218.1.cluster010	14653
NZ_KL407291.1.cluster023	14653
NZ_KL407300.1.cluster017	14653
NZ_KL407303.1.cluster016	14653
NZ_KL407308.1.cluster017	14653
NZ_KL407340.1.cluster011	14653
NC_000962.3.cluster031	15612
NC_016934.1.cluster030	15612
NC_020089.1.cluster031	15612
NC_021194.1.cluster030	15612
NZ_AHHZ01000659.cluster047	15612
NZ_AJGM01000001.cluster044	15612
NZ_AJGN01000001.cluster039	15612
NZ_AMXW02000001.cluster019	15612
NZ_APHO01000001.cluster035	15612
NZ_CM002048.1.cluster031	15612
NZ_CM002049.1.cluster031	15612
NZ_CM002050.1.cluster032	15612
NZ_CM002051.1.cluster032	15612
NZ_CP002871.1.cluster030	15612
NZ_CP002882.1.cluster030	15612
NZ_CP002883.1.cluster030	15612
NZ_CP007803.1.cluster028	15612
NZ_DF126614.1.cluster037	15612
NZ_HG813240.1.cluster030	15612
NZ_JJSJ01000001.cluster033	15612
NZ_JJTJ01000001.cluster042	15612
NZ_JJTQ01000001.cluster051	15612
NZ_JJUC01000001.cluster029	15612
NZ_JJUG01000001.cluster018	15612
NZ_JJUM01000001.cluster030	15612
NZ_JJUV01000001.cluster027	15612
NZ_JJWB01000001.cluster042	15612
NZ_JJWK01000001.cluster041	15612
NZ_JJXD01000001.cluster037	15612
NZ_JKBC01000001.cluster040	15612
NZ_JKBI01000001.cluster039	15612
NZ_JKBO01000001.cluster022	15612
NZ_JKBP01000001.cluster015	15612
NZ_JKBR01000001.cluster030	15612
NZ_JKBV01000001.cluster014	15612
NZ_JKHL01000001.cluster038	15612
NZ_JKJU01000001.cluster035	15612
NZ_JKLR01000001.cluster037	15612
NZ_JKPJ01000001.cluster035	15612
NZ_JKPK01000001.cluster035	15612
NZ_JKVL01000001.cluster040	15612
NZ_JLFC01000001.cluster033	15612
NZ_JLFX01000001.cluster032	15612
NZ_JLGR01000001.cluster038	15612
NZ_JLGS01000001.cluster034	15612
NZ_JLMS01000001.cluster038	15612
NZ_JLMY01000001.cluster032	15612
NZ_JLNC01000001.cluster034	15612
NZ_JLNE01000001.cluster038	15612
NZ_JLNH01000001.cluster037	15612
NZ_JLNI01000001.cluster016	15612
NZ_JLNQ01000001.cluster037	15612
NZ_JLPO01000001.cluster041	15612
NZ_KK306679.1.cluster041	15612
NZ_KK306755.1.cluster004	15612
NZ_KK306863.1.cluster015	15612
NZ_KK306982.1.cluster026	15612
NZ_KK307105.1.cluster028	15612
NZ_KK307203.1.cluster030	15612
NZ_KK307205.1.cluster030	15612
NZ_KK307318.1.cluster008	15612
NZ_KK307500.1.cluster009	15612
NZ_KK307622.1.cluster033	15612
NZ_KK307805.1.cluster040	15612
NZ_KK307889.1.cluster042	15612
NZ_KK307972.1.cluster013	15612
NZ_KK308160.1.cluster035	15612
NZ_KK308332.1.cluster034	15612
NZ_KK308424.1.cluster037	15612
NZ_KK308512.1.cluster038	15612
NZ_KK308598.1.cluster034	15612
NZ_KK309379.1.cluster031	15612
NZ_KK309485.1.cluster034	15612
NZ_KK309868.1.cluster035	15612
NZ_KK310054.1.cluster036	15612
NZ_KK310142.1.cluster037	15612
NZ_KK310238.1.cluster035	15612
NZ_KK310324.1.cluster036	15612
NZ_KK310422.1.cluster031	15612
NZ_KK310514.1.cluster028	15612
NZ_KK310637.1.cluster037	15612
NZ_KK310720.1.cluster030	15612
NZ_KK310816.1.cluster035	15612
NZ_KK310980.1.cluster035	15612
NZ_KK311068.1.cluster033	15612
NZ_KK311160.1.cluster040	15612
NZ_KK311338.1.cluster035	15612
NZ_KK311824.1.cluster036	15612
NZ_KK311918.1.cluster037	15612
NZ_KK311992.1.cluster032	15612
NZ_KK312294.1.cluster037	15612
NZ_KK312386.1.cluster034	15612
NZ_KK312475.1.cluster035	15612
NZ_KK312571.1.cluster034	15612
NZ_KK312667.1.cluster038	15612
NZ_KK312829.1.cluster034	15612
NZ_KK313008.1.cluster034	15612
NZ_KK313114.1.cluster038	15612
NZ_KK313195.1.cluster036	15612
NZ_KK313366.1.cluster037	15612
NZ_KK313670.1.cluster035	15612
NZ_KK313761.1.cluster029	15612
NZ_KK313953.1.cluster034	15612
NZ_KK314040.1.cluster030	15612
NZ_KK314307.1.cluster036	15612
NZ_KK314487.1.cluster033	15612
NZ_KK314573.1.cluster035	15612
NZ_KK314663.1.cluster031	15612
NZ_KK314761.1.cluster036	15612
NZ_KK314850.1.cluster035	15612
NZ_KK315222.1.cluster036	15612
NZ_KK315511.1.cluster033	15612
NZ_KK315610.1.cluster032	15612
NZ_KK315700.1.cluster033	15612
NZ_KK315806.1.cluster037	15612
NZ_KK315905.1.cluster037	15612
NZ_KK315990.1.cluster035	15612
NZ_KK316088.1.cluster035	15612
NZ_KK316184.1.cluster036	15612
NZ_KK316277.1.cluster034	15612
NZ_KK316371.1.cluster036	15612
NZ_KK316576.1.cluster030	15612
NZ_KK316582.1.cluster030	15612
NZ_KK316590.1.cluster030	15612
NZ_KK316595.1.cluster030	15612
NZ_KK316601.1.cluster030	15612
NZ_KK316609.1.cluster030	15612
NZ_KK316614.1.cluster030	15612
NZ_KK316618.1.cluster031	15612
NZ_KK316624.1.cluster030	15612
NZ_KK316633.1.cluster030	15612
NZ_KK316642.1.cluster031	15612
NZ_KK316644.1.cluster030	15612
NZ_KK316659.1.cluster024	15612
NZ_KK316666.1.cluster030	15612
NZ_KK316676.1.cluster030	15612
NZ_KK316684.1.cluster031	15612
NZ_KK316688.1.cluster038	15612
NZ_KK316769.1.cluster030	15612
NZ_KK316779.1.cluster030	15612
NZ_KK316788.1.cluster030	15612
NZ_KK316797.1.cluster030	15612
NZ_KK316800.1.cluster030	15612
NZ_KK316803.1.cluster004	15612
NZ_KK316818.1.cluster030	15612
NZ_KK316823.1.cluster030	15612
NZ_KK316828.1.cluster030	15612
NZ_KK316833.1.cluster030	15612
NZ_KK316846.1.cluster035	15612
NZ_KK316877.1.cluster031	15612
NZ_KK316884.1.cluster021	15612
NZ_KK316941.1.cluster030	15612
NZ_KK316945.1.cluster030	15612
NZ_KK316948.1.cluster030	15612
NZ_KK316953.1.cluster006	15612
NZ_KK316970.1.cluster030	15612
NZ_KK316987.1.cluster030	15612
NZ_KK316991.1.cluster030	15612
NZ_KK316995.1.cluster030	15612
NZ_KK317002.1.cluster030	15612
NZ_KK317007.1.cluster030	15612
NZ_KK317015.1.cluster030	15612
NZ_KK317020.1.cluster020	15612
NZ_KK317022.1.cluster030	15612
NZ_KK317027.1.cluster029	15612
NZ_KK317029.1.cluster030	15612
NZ_KK317034.1.cluster029	15612
NZ_KK317035.1.cluster020	15612
NZ_KK317037.1.cluster031	15612
NZ_KK317040.1.cluster030	15612
NZ_KK317044.1.cluster029	15612
NZ_KK317045.1.cluster029	15612
NZ_KK317046.1.cluster030	15612
NZ_KK317056.1.cluster029	15612
NZ_KK317059.1.cluster030	15612
NZ_KK317068.1.cluster031	15612
NZ_KK317072.1.cluster029	15612
NZ_KK317087.1.cluster030	15612
NZ_KK317091.1.cluster030	15612
NZ_KK317097.1.cluster034	15612
NZ_KK317180.1.cluster037	15612
NZ_KK317251.1.cluster042	15612
NZ_KK317408.1.cluster034	15612
NZ_KK317567.1.cluster038	15612
NZ_KK317636.1.cluster038	15612
NZ_KK317882.1.cluster041	15612
NZ_KK317960.1.cluster038	15612
NZ_KK318104.1.cluster044	15612
NZ_KK318169.1.cluster036	15612
NZ_KK318246.1.cluster041	15612
NZ_KK318318.1.cluster037	15612
NZ_KK318402.1.cluster042	15612
NZ_KK318705.1.cluster029	15612
NZ_KK318706.1.cluster029	15612
NZ_KK318707.1.cluster036	15612
NZ_KK318777.1.cluster033	15612
NZ_KK318935.1.cluster043	15612
NZ_KK319009.1.cluster039	15612
NZ_KK319164.1.cluster044	15612
NZ_KK319232.1.cluster034	15612
NZ_KK319312.1.cluster042	15612
NZ_KK319462.1.cluster041	15612
NZ_KK319694.1.cluster043	15612
NZ_KK319763.1.cluster040	15612
NZ_KK319834.1.cluster029	15612
NZ_KK319835.1.cluster041	15612
